사용월,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원
201611,6호선,이태원,456159,36907,519812,39178
201611,6호선,한강진,201201,14166,248111,14095
201611,6호선,버티고개,65839,14504,58503,16067
201611,6호선,약수,92613,22947,93040,20872
201611,6호선,청구,123078,19358,113679,22217
201611,6호선,신당,230804,36783,241832,35348
201611,6호선,동묘앞,217830,65709,220277,59978
201611,6호선,창신,90861,16691,77037,15976
201611,6호선,보문,238946,37656,209346,36137
201611,6호선,안암(고대병원앞),447416,31793,457398,30286
201611,6호선,고려대(종암),309321,36470,297132,37183
201611,6호선,상월곡(한국과학기술연구원),168765,37311,157084,36586
201611,6호선,월곡(동덕여대),348823,71233,322961,71235
201611,6호선,돌곶이,247878,60953,221754,60410
201611,6호선,석계,356820,72888,360178,74369
201611,6호선,태릉입구,141780,25956,182012,26764
201611,6호선,화랑대(서울여대입구),400297,45051,294216,40335
201611,6호선,역촌,85155,33648,108850,33433
201611,7호선,장암,70535,7986,23902,4773
201611,7호선,도봉산,262756,40167,300860,54857
201611,7호선,수락산,359059,85458,340080,85515
201611,7호선,마들,312465,72268,278186,71631
201611,7호선,노원,536711,106792,588263,107484
201611,7호선,중계,417663,91791,375646,89768
201611,7호선,하계,546282,105616,513607,99680
201611,7호선,공릉(서울과학기술대),360218,65679,351865,66520
201611,7호선,태릉입구,260778,37393,242618,33872
201611,7호선,중화,304648,57904,287597,57326
201611,7호선,먹골,276454,55421,261942,56292
201611,7호선,상봉(시외버스터미널),477740,70005,456141,65862
201611,7호선,면목,434482,79607,418262,81664
201611,7호선,용마산,163878,34626,143083,37771
201611,7호선,사가정,405299,88794,393632,87800
201611,7호선,중곡,267978,59390,239875,60410
201611,7호선,군자(능동),376809,75403,256444,56586
201611,7호선,어린이대공원(세종대),491671,44282,496908,42709
201611,7호선,건대입구,474116,49709,536026,46520
201611,7호선,뚝섬유원지,203734,37188,196028,37238
201611,7호선,청담,587822,73562,696787,72478
201611,7호선,강남구청,423212,48927,470749,49338
201611,7호선,학동,626651,64112,704947,61320
201611,7호선,논현,556308,51548,618458,51742
201611,7호선,반포,172947,31275,167328,30625
201611,7호선,내방,380742,62899,392464,61471
201611,7호선,고속터미널,607290,83520,506846,70985
201611,7호선,이수,446553,76686,448223,73333
201611,7호선,남성,298080,67423,272765,67896
201611,7호선,숭실대입구(살피재),472091,58269,464259,60151
201611,7호선,상도,316374,60533,306416,56920
201611,7호선,장승배기,268783,75412,257297,76699
201611,7호선,신대방삼거리,415815,91285,388957,93702
201611,7호선,보라매,257841,41824,260373,41204
201611,7호선,신풍,285963,64098,266974,64897
201611,7호선,대림(구로구청),298572,34416,301123,33388
201611,7호선,남구로,443382,57805,464346,59068
201611,7호선,가산디지털단지,1213080,75616,1214140,70821
201611,7호선,철산,662332,94198,670721,93601
201611,7호선,광명사거리,706705,143606,677430,146660
201611,7호선,천왕,218791,43362,197929,43125
201611,7호선,까치울,181313,22608,164210,22016
201611,7호선,온수(성공회대입구),323135,34000,309580,33786
201611,7호선,부천종합운동장,148965,16562,133312,16231
201611,7호선,춘의,234450,25781,226517,25038
201611,7호선,신중동,398714,45716,396143,44538
201611,7호선,부천시청,344676,42851,350567,41469
201611,7호선,상동,394277,43259,410706,43985
201611,7호선,삼산체육관,152308,23136,134705,22847
201611,7호선,굴포천,243596,30989,251782,31522
201611,7호선,부평구청,348031,28965,270195,26102
201611,8호선,암사,462230,86166,396303,85011
201611,8호선,모란,91867,50265,70978,34831
201611,8호선,강동구청,267141,60021,272827,60966
201611,8호선,몽촌토성(평화의문),159522,39868,172026,40121
201611,8호선,잠실(송파구청),321167,56662,389532,52840
201611,8호선,석촌,222747,59289,235146,59074
201611,8호선,가락시장,173199,52948,212707,52173
201611,8호선,송파,139044,34899,137435,35112
201611,8호선,문정,243006,34502,242411,33816
201611,8호선,장지,414270,58067,396527,55403
201611,8호선,복정,296184,41465,224557,37216
201611,8호선,산성,177365,37114,167821,41291
201611,8호선,남한산성입구(성남법원.검찰청),398241,71841,365874,68754
201611,8호선,단대오거리,320645,66302,293120,61977
201611,8호선,신흥,108835,45342,113014,46851
201611,8호선,수진,119771,39643,108174,39804
201611,8호선,천호(풍납토성),488407,87900,562448,83527
201611,9호선,개화,174631,33188,108463,25595
201611,9호선,김포공항,258141,17975,325924,19588
201611,9호선,신논현,839182,49053,848492,45842
201611,9호선,사평,72066,14873,67235,14663
201611,9호선,고속터미널,448263,51200,565417,57556
201611,9호선,신반포,87525,23686,88703,24390
201611,9호선,공항시장,68980,20600,79029,22543
201611,9호선,신방화,211412,41983,204747,42144
201611,9호선,마곡나루,82834,9623,76411,9141
201611,9호선,가양,538658,115311,515140,112642
201611,9호선,양천향교,196954,37631,195422,37370
201611,9호선,증미,180990,39765,186085,40184
201611,9호선,등촌,240541,77004,235358,77652
201611,9호선,염창,440664,56954,423061,56846
201611,9호선,신목동,111757,17861,96864,16507
201611,9호선,선유도,185324,25025,183005,24634
201611,9호선,당산,490515,58441,462306,53622
201611,9호선,국회의사당,432288,55020,438493,48289
201611,9호선,여의도,556098,41962,530360,37121
201611,9호선,샛강,129012,24257,139589,24852
201611,9호선,노량진,781025,83597,818863,87189
201611,9호선,흑석(중앙대입구),316190,52634,326199,54233
201611,9호선,노들,119703,29102,100276,27520
201611,9호선,동작(현충원),46832,13117,35218,11364
201611,9호선,구반포,79261,23219,85109,23199
201611,9호선2단계,언주,216035,23538,217551,22628
201611,9호선2단계,봉은사,356299,34760,347502,32899
201611,9호선2단계,삼성중앙,129557,18622,135443,18400
201611,9호선2단계,선정릉,191576,19295,199110,18613
201611,9호선2단계,종합운동장,169732,13166,135937,10563
201610,1호선,종로5가,570581,263393,586996,252278
201610,1호선,서울역,1723041,232308,1514424,214146
201610,1호선,시청,688625,101695,696098,101322
201610,1호선,종각,1246215,156210,1173492,146489
201610,1호선,종로3가,734517,369426,673926,338481
201610,1호선,동묘앞,183813,145243,204245,146804
201610,1호선,동대문,360282,139497,437640,148482
201610,1호선,신설동,384106,125253,380407,121711
201610,1호선,제기동,302169,319124,296362,336896
201610,1호선,청량리(서울시립대입구),562758,349566,584661,354198
201610,1호선,서울역,1723041,232308,1514424,214146
201610,1호선,시청,688625,101695,696098,101322
201610,1호선,종각,1246215,156210,1173492,146489
201610,1호선,종로3가,734517,369426,673926,338481
201610,1호선,동묘앞,183813,145243,204245,146804
201610,1호선,동대문,360282,139497,437640,148482
201610,1호선,청량리(서울시립대입구),562758,349566,584661,354198
201610,1호선,신설동,384106,125253,380407,121711
201610,1호선,종로5가,570581,263393,586996,252278
201610,1호선,제기동,302169,319124,296362,336896
201610,2호선,도림천,24807,6161,29117,7004
201610,2호선,을지로입구,1463612,117936,1470545,110337
201610,2호선,양천구청,175180,48415,184690,48666
201610,2호선,신정네거리,258768,67866,259646,68504
201610,2호선,시청,693784,59195,679066,55004
201610,2호선,용두(동대문구청),47116,23427,49214,24954
201610,2호선,을지로3가,527581,91054,518625,89049
201610,2호선,을지로4가,302571,94350,297284,89722
201610,2호선,동대문역사문화공원,559753,59562,658642,65765
201610,2호선,신당,366050,110172,389327,112302
201610,2호선,상왕십리,276163,59383,256165,60282
201610,2호선,왕십리(성동구청),576568,63458,461243,52078
201610,2호선,한양대,387578,16998,457891,18450
201610,2호선,뚝섬,450601,66984,474970,67769
201610,2호선,성수,688587,99992,754798,102031
201610,2호선,건대입구,1324155,100138,1435376,103806
201610,2호선,구의(광진구청),639018,111451,616440,112310
201610,2호선,강변(동서울터미널),1426467,158436,1419666,155600
201610,2호선,잠실나루,471222,90604,450209,91847
201610,2호선,잠실(송파구청),2489913,225061,2303300,207110
201610,2호선,신천,708127,119231,703384,116506
201610,2호선,종합운동장,525082,68518,618489,73778
201610,2호선,삼성(무역센터),1568343,127702,1632297,121374
201610,2호선,선릉,1433228,198288,1232849,171031
201610,2호선,역삼,1170975,149345,1315083,153042
201610,2호선,강남,2744849,164766,2798904,147342
201610,2호선,교대(법원.검찰청),987441,165041,1098493,180962
201610,2호선,서초,650171,88871,637219,87338
201610,2호선,방배,591706,83309,598579,82916
201610,2호선,사당,1123093,204213,1349546,196820
201610,2호선,낙성대,856137,114184,819326,115088
201610,2호선,서울대입구(관악구청),1434399,215042,1401122,207779
201610,2호선,봉천,580690,153037,521986,153583
201610,2호선,신림,1997889,249822,1935253,254859
201610,2호선,신대방,762988,138411,713488,140297
201610,2호선,구로디지털단지,1784485,169041,1785028,172131
201610,2호선,대림(구로구청),876304,122014,906281,126725
201610,2호선,신도림,1761989,211004,1781862,202624
201610,2호선,문래,503551,86671,514893,85878
201610,2호선,영등포구청,552002,105216,560432,104887
201610,2호선,당산,606859,69141,694230,75173
201610,2호선,합정,968891,80025,1018104,79141
201610,2호선,홍대입구,2257023,122192,2412862,119133
201610,2호선,신촌,1429866,145010,1458028,143586
201610,2호선,이대,626398,74754,674657,77012
201610,2호선,아현,251986,65020,236849,64289
201610,2호선,충정로(경기대입구),304367,54922,335307,55658
201610,2호선,용답,63036,17322,64595,17005
201610,2호선,신답,31559,11275,35498,12460
201610,2호선,신설동,90693,36292,80989,35133
201610,2호선,도림천,24807,6161,29117,7004
201610,2호선,양천구청,175180,48415,184690,48666
201610,2호선,신정네거리,258768,67866,259646,68504
201610,2호선,을지로입구,1463612,117936,1470545,110337
201610,2호선,신설동,90693,36292,80989,35133
201610,2호선,시청,693784,59195,679066,55004
201610,2호선,을지로3가,527581,91054,518625,89049
201610,2호선,용두(동대문구청),47116,23427,49214,24954
201610,2호선,동대문역사문화공원,559753,59562,658642,65765
201610,2호선,을지로4가,302571,94350,297284,89722
201610,2호선,상왕십리,276163,59383,256165,60282
201610,2호선,신당,366050,110172,389327,112302
201610,2호선,왕십리(성동구청),576568,63458,461243,52078
201610,2호선,뚝섬,450601,66984,474970,67769
201610,2호선,한양대,387578,16998,457891,18450
201610,2호선,성수,688587,99992,754798,102031
201610,2호선,건대입구,1324155,100138,1435376,103806
201610,2호선,구의(광진구청),639018,111451,616440,112310
201610,2호선,신천,708127,119231,703384,116506
201610,2호선,잠실(송파구청),2489913,225061,2303300,207110
201610,2호선,강변(동서울터미널),1426467,158436,1419666,155600
201610,2호선,잠실나루,471222,90604,450209,91847
201610,2호선,종합운동장,525082,68518,618489,73778
201610,2호선,삼성(무역센터),1568343,127702,1632297,121374
